Year,Month,Day,Hour,Minute,DNI,DHI,Wind Speed,Temperature,GHI,PoA Irradiance (W/m^2),kW Generated (1000 kW Array)
2016,3,24,16,45,577.0,89.5,5.7,15.0,278.5,113.6,68.26
2016,3,24,17,0,540.0,79.0,5.8,15.0,228.0,71.84,45.22
2016,3,24,17,15,468.5,68.0,5.7,14.5,178.0,49.34,38.31
2016,3,24,17,30,397.0,57.0,5.6,14.0,128.0,43.21,32.55
2016,3,24,17,45,297.5,42.0,5.5,13.5,85.0,31.97,22.01
2016,3,24,18,0,198.0,27.0,5.4,13.0,42.0,20.97,9.51
2016,3,24,18,15,99.0,13.5,5.35,12.5,21.0,13.27,0.0
2016,3,24,18,30,0.0,0.0,5.3,12.0,0.0,0.0,0.0
2016,3,24,18,45,0.0,0.0,5.25,12.0,0.0,0.0,0.0
2016,3,24,19,0,0.0,0.0,5.2,12.0,0.0,0.0,0.0
2016,3,24,19,15,0.0,0.0,5.1,12.0,0.0,0.0,0.0
2016,3,24,19,30,0.0,0.0,5.0,12.0,0.0,0.0,0.0
2016,3,24,19,45,0.0,0.0,4.9,12.0,0.0,0.0,0.0
2016,3,24,20,0,0.0,0.0,4.8,12.0,0.0,0.0,0.0
2016,3,24,20,15,0.0,0.0,4.7,11.5,0.0,0.0,0.0
2016,3,24,20,30,0.0,0.0,4.6,11.0,0.0,0.0,0.0
2016,3,24,20,45,0.0,0.0,4.55,11.0,0.0,0.0,0.0
2016,3,24,21,0,0.0,0.0,4.5,11.0,0.0,0.0,0.0
2016,3,24,21,15,0.0,0.0,4.45,11.0,0.0,0.0,0.0
2016,3,24,21,30,0.0,0.0,4.4,11.0,0.0,0.0,0.0
2016,3,24,21,45,0.0,0.0,4.35,11.0,0.0,0.0,0.0
2016,3,24,22,0,0.0,0.0,4.3,11.0,0.0,0.0,0.0
2016,3,24,22,15,0.0,0.0,4.3,10.5,0.0,0.0,0.0
2016,3,24,22,30,0.0,0.0,4.3,10.0,0.0,0.0,0.0
2016,3,24,22,45,0.0,0.0,4.35,10.0,0.0,0.0,0.0
2016,3,24,23,0,0.0,0.0,4.4,10.0,0.0,0.0,0.0
2016,3,24,23,15,0.0,0.0,4.5,10.0,0.0,0.0,0.0
2016,3,24,23,30,0.0,0.0,4.6,10.0,0.0,0.0,0.0
2016,3,24,23,45,0.0,0.0,4.7,10.0,0.0,0.0,0.0
2016,3,25,0,0,0.0,0.0,4.8,10.0,0.0,0.0,0.0
2016,3,25,0,15,0.0,0.0,4.85,10.0,0.0,0.0,0.0
2016,3,25,0,30,0.0,0.0,4.9,10.0,0.0,0.0,0.0
2016,3,25,0,45,0.0,0.0,5.0,10.0,0.0,0.0,0.0
2016,3,25,1,0,0.0,0.0,5.1,10.0,0.0,0.0,0.0
2016,3,25,1,15,0.0,0.0,5.2,10.0,0.0,0.0,0.0
2016,3,25,1,30,0.0,0.0,5.3,10.0,0.0,0.0,0.0
2016,3,25,1,45,0.0,0.0,5.4,10.0,0.0,0.0,0.0
2016,3,25,2,0,0.0,0.0,5.5,10.0,0.0,0.0,0.0
2016,3,25,2,15,0.0,0.0,5.5,9.5,0.0,0.0,0.0
2016,3,25,2,30,0.0,0.0,5.5,9.0,0.0,0.0,0.0
2016,3,25,2,45,0.0,0.0,5.55,9.0,0.0,0.0,0.0
2016,3,25,3,0,0.0,0.0,5.6,9.0,0.0,0.0,0.0
2016,3,25,3,15,0.0,0.0,5.45,9.0,0.0,0.0,0.0
2016,3,25,3,30,0.0,0.0,5.3,9.0,0.0,0.0,0.0
2016,3,25,3,45,0.0,0.0,5.2,9.0,0.0,0.0,0.0
2016,3,25,4,0,0.0,0.0,5.1,9.0,0.0,0.0,0.0
2016,3,25,4,15,0.0,0.0,4.95,9.0,0.0,0.0,0.0
2016,3,25,4,30,0.0,0.0,4.8,9.0,0.0,0.0,0.0
2016,3,25,4,45,0.0,0.0,4.7,9.0,0.0,0.0,0.0
2016,3,25,5,0,0.0,0.0,4.6,9.0,0.0,0.0,0.0
2016,3,25,5,15,0.0,0.0,4.55,9.0,0.0,0.0,0.0
2016,3,25,5,30,0.0,0.0,4.5,9.0,0.0,0.0,0.0
2016,3,25,5,45,0.0,0.0,4.5,9.5,0.0,0.0,0.0
2016,3,25,6,0,0.0,0.0,4.5,10.0,0.0,0.0,0.0
2016,3,25,6,15,99.5,14.0,4.7,10.0,21.0,42.56,0.0
2016,3,25,6,30,199.0,28.0,4.9,10.0,42.0,115.37,72.25
2016,3,25,6,45,306.5,42.0,5.1,10.5,85.5,182.02,141.9
2016,3,25,7,0,414.0,56.0,5.3,11.0,129.0,258.42,210.23
2016,3,25,7,15,487.5,65.5,5.4,11.0,179.5,322.42,268.12
2016,3,25,7,30,561.0,75.0,5.5,11.0,230.0,391.71,329.29
2016,3,25,7,45,619.5,79.5,5.6,11.5,283.0,451.81,380.88
2016,3,25,8,0,678.0,84.0,5.7,12.0,336.0,514.92,433.49
2016,3,25,8,15,712.0,89.0,5.8,12.5,387.0,565.7,474.6
2016,3,25,8,30,746.0,94.0,5.9,13.0,438.0,616.9,515.02
2016,3,25,8,45,777.5,95.0,6.0,13.5,487.0,659.66,547.96
2016,3,25,9,0,809.0,96.0,6.1,14.0,536.0,704.41,580.51
2016,3,25,9,15,827.0,99.0,6.05,14.5,579.5,740.39,605.31
2016,3,25,9,30,845.0,102.0,6.0,15.0,623.0,774.56,628.42
2016,3,25,9,45,683.5,167.5,5.95,15.5,605.0,734.73,594.84
2016,3,25,10,0,522.0,233.0,5.9,16.0,587.0,679.47,546.55
2016,3,25,10,15,557.0,233.0,5.8,16.0,627.0,712.25,571.22
2016,3,25,10,30,592.0,233.0,5.7,16.0,667.0,743.78,594.37
2016,3,25,10,45,603.0,239.5,5.65,16.5,693.5,762.33,606.02
2016,3,25,11,0,614.0,246.0,5.6,17.0,720.0,776.59,614.53
2016,3,25,11,15,571.5,269.0,5.5,17.0,717.5,759.28,599.4
2016,3,25,11,30,529.0,292.0,5.4,17.0,715.0,741.35,583.98
2016,3,25,11,45,534.5,291.5,5.35,17.0,722.0,737.68,580.86
2016,3,25,12,0,540.0,291.0,5.3,17.0,729.0,732.04,576.24
2016,3,25,12,15,539.5,291.0,5.25,17.0,729.0,720.13,566.9
2016,3,25,12,30,539.0,291.0,5.2,17.0,729.0,706.45,556.27
2016,3,25,12,45,527.5,290.5,5.2,17.5,716.0,682.3,536.85
2016,3,25,13,0,516.0,290.0,5.2,18.0,703.0,657.06,516.62
2016,3,25,13,15,509.5,288.0,5.25,18.0,689.5,633.01,498.43
2016,3,25,13,30,503.0,286.0,5.3,18.0,676.0,607.94,479.27
2016,3,25,13,45,507.0,273.5,5.35,18.0,656.0,578.99,457.28
2016,3,25,14,0,511.0,261.0,5.4,18.0,636.0,548.68,433.88
2016,3,25,14,15,481.0,262.0,5.5,17.5,603.5,510.2,404.2
2016,3,25,14,30,451.0,263.0,5.6,17.0,571.0,473.01,375.06
2016,3,25,14,45,444.5,250.5,5.75,17.0,540.0,436.62,345.65
2016,3,25,15,0,438.0,238.0,5.9,17.0,509.0,400.14,315.59
2016,3,25,15,15,499.0,200.0,6.0,16.5,488.5,367.46,287.88
2016,3,25,15,30,560.0,162.0,6.1,16.0,468.0,328.84,253.77
2016,3,25,15,45,665.5,124.0,6.25,16.0,456.0,295.86,220.91
2016,3,25,16,0,771.0,86.0,6.4,16.0,444.0,255.82,180.33
2016,3,25,16,15,738.5,81.5,6.45,15.5,393.0,205.01,135.75
2016,3,25,16,30,706.0,77.0,6.5,15.0,342.0,153.65,92.96
2016,3,25,16,45,652.5,72.5,6.6,15.0,289.0,106.86,59.3
2016,3,25,17,0,599.0,68.0,6.7,15.0,236.0,65.61,37.83
2016,3,25,17,15,527.5,60.0,6.6,14.5,185.0,41.91,31.73
2016,3,25,17,30,456.0,52.0,6.5,14.0,134.0,38.22,28.18
2016,3,25,17,45,335.0,40.0,6.45,13.5,89.5,30.48,20.78
2016,3,25,18,0,214.0,28.0,6.4,13.0,45.0,21.73,10.6
2016,3,25,18,15,107.0,14.0,6.35,12.5,22.5,13.76,0.0
2016,3,25,18,30,0.0,0.0,6.3,12.0,0.0,0.0,0.0
2016,3,25,18,45,0.0,0.0,6.25,12.0,0.0,0.0,0.0
2016,3,25,19,0,0.0,0.0,6.2,12.0,0.0,0.0,0.0
2016,3,25,19,15,0.0,0.0,6.05,12.0,0.0,0.0,0.0
2016,3,25,19,30,0.0,0.0,5.9,12.0,0.0,0.0,0.0
2016,3,25,19,45,0.0,0.0,5.8,12.0,0.0,0.0,0.0
2016,3,25,20,0,0.0,0.0,5.7,12.0,0.0,0.0,0.0
2016,3,25,20,15,0.0,0.0,5.6,11.5,0.0,0.0,0.0
2016,3,25,20,30,0.0,0.0,5.5,11.0,0.0,0.0,0.0
2016,3,25,20,45,0.0,0.0,5.45,11.0,0.0,0.0,0.0
2016,3,25,21,0,0.0,0.0,5.4,11.0,0.0,0.0,0.0
2016,3,25,21,15,0.0,0.0,5.35,11.0,0.0,0.0,0.0
2016,3,25,21,30,0.0,0.0,5.3,11.0,0.0,0.0,0.0
2016,3,25,21,45,0.0,0.0,5.25,11.0,0.0,0.0,0.0
2016,3,25,22,0,0.0,0.0,5.2,11.0,0.0,0.0,0.0
2016,3,25,22,15,0.0,0.0,5.1,11.0,0.0,0.0,0.0
2016,3,25,22,30,0.0,0.0,5.0,11.0,0.0,0.0,0.0
2016,3,25,22,45,0.0,0.0,4.95,11.0,0.0,0.0,0.0
2016,3,25,23,0,0.0,0.0,4.9,11.0,0.0,0.0,0.0
2016,3,25,23,15,0.0,0.0,4.85,11.0,0.0,0.0,0.0
2016,3,25,23,30,0.0,0.0,4.8,11.0,0.0,0.0,0.0
2016,3,25,23,45,0.0,0.0,4.75,11.0,0.0,0.0,0.0
2016,3,26,0,0,0.0,0.0,4.7,11.0,0.0,0.0,0.0
2016,3,26,0,15,0.0,0.0,4.6,11.0,0.0,0.0,0.0
2016,3,26,0,30,0.0,0.0,4.5,11.0,0.0,0.0,0.0
2016,3,26,0,45,0.0,0.0,4.4,11.0,0.0,0.0,0.0
2016,3,26,1,0,0.0,0.0,4.3,11.0,0.0,0.0,0.0
2016,3,26,1,15,0.0,0.0,4.25,11.0,0.0,0.0,0.0
2016,3,26,1,30,0.0,0.0,4.2,11.0,0.0,0.0,0.0
2016,3,26,1,45,0.0,0.0,4.2,11.0,0.0,0.0,0.0
2016,3,26,2,0,0.0,0.0,4.2,11.0,0.0,0.0,0.0
2016,3,26,2,15,0.0,0.0,4.15,10.5,0.0,0.0,0.0
2016,3,26,2,30,0.0,0.0,4.1,10.0,0.0,0.0,0.0
2016,3,26,2,45,0.0,0.0,4.1,10.0,0.0,0.0,0.0
2016,3,26,3,0,0.0,0.0,4.1,10.0,0.0,0.0,0.0
2016,3,26,3,15,0.0,0.0,4.1,10.0,0.0,0.0,0.0
2016,3,26,3,30,0.0,0.0,4.1,10.0,0.0,0.0,0.0
2016,3,26,3,45,0.0,0.0,4.1,10.0,0.0,0.0,0.0
2016,3,26,4,0,0.0,0.0,4.1,10.0,0.0,0.0,0.0
2016,3,26,4,15,0.0,0.0,4.05,10.0,0.0,0.0,0.0
2016,3,26,4,30,0.0,0.0,4.0,10.0,0.0,0.0,0.0
2016,3,26,4,45,0.0,0.0,4.0,10.0,0.0,0.0,0.0
2016,3,26,5,0,0.0,0.0,4.0,10.0,0.0,0.0,0.0
2016,3,26,5,15,0.0,0.0,4.0,10.0,0.0,0.0,0.0
2016,3,26,5,30,0.0,0.0,4.0,10.0,0.0,0.0,0.0
2016,3,26,5,45,0.0,0.0,4.0,10.5,0.0,0.0,0.0
2016,3,26,6,0,0.0,0.0,4.0,11.0,0.0,0.0,0.0
2016,3,26,6,15,145.5,12.5,4.1,11.5,23.5,55.06,0.0
2016,3,26,6,30,291.0,25.0,4.2,12.0,47.0,146.34,96.79
2016,3,26,6,45,402.0,34.5,4.3,12.5,92.0,213.11,165.71
2016,3,26,7,0,513.0,44.0,4.4,13.0,137.0,290.08,234.35
2016,3,26,7,15,579.5,51.0,4.35,13.0,188.0,352.11,290.18
2016,3,26,7,30,646.0,58.0,4.3,13.0,239.0,418.92,348.35
2016,3,26,7,45,689.5,63.0,4.3,13.5,291.0,472.51,393.53
2016,3,26,8,0,733.0,68.0,4.3,14.0,343.0,530.26,440.39
2016,3,26,8,15,763.0,71.5,4.25,14.5,393.5,579.04,478.49
2016,3,26,8,30,793.0,75.0,4.2,15.0,444.0,627.86,515.41
2016,3,26,8,45,814.0,78.0,4.2,15.5,491.5,669.46,544.72
2016,3,26,9,0,835.0,81.0,4.2,16.0,539.0,709.9,572.5
2016,3,26,9,15,851.0,83.5,4.15,16.0,582.0,740.44,593.39
2016,3,26,9,30,867.0,86.0,4.1,16.0,625.0,773.21,615.81
2016,3,26,9,45,665.5,172.0,4.1,16.5,600.5,728.0,579.11
2016,3,26,10,0,464.0,258.0,4.1,17.0,576.0,660.86,522.2
2016,3,26,10,15,505.5,254.5,4.1,17.0,615.0,694.62,547.75
2016,3,26,10,30,547.0,251.0,4.1,17.0,654.0,727.44,571.83
2016,3,26,10,45,558.0,252.0,4.2,17.5,674.0,738.03,578.18
2016,3,26,11,0,569.0,253.0,4.3,18.0,694.0,746.66,583.27
2016,3,26,11,15,744.0,176.0,4.35,18.0,765.5,813.06,634.38
2016,3,26,11,30,919.0,99.0,4.4,18.0,837.0,869.51,674.21
2016,3,26,11,45,920.5,99.0,4.5,18.0,844.5,861.82,668.73
2016,3,26,12,0,922.0,99.0,4.6,18.0,852.0,850.99,661.53
2016,3,26,12,15,658.0,225.0,4.7,18.0,763.0,752.63,589.05
2016,3,26,12,30,394.0,351.0,4.8,18.0,674.0,651.53,507.99
2016,3,26,12,45,380.0,356.0,4.9,18.5,664.5,633.91,494.18
2016,3,26,13,0,366.0,361.0,5.0,19.0,655.0,615.65,479.48
2016,3,26,13,15,429.0,326.5,5.05,18.5,665.0,614.0,480.84
2016,3,26,13,30,492.0,292.0,5.1,18.0,675.0,607.68,478.33
2016,3,26,13,45,491.5,282.0,5.2,18.0,655.0,578.47,456.19
2016,3,26,14,0,491.0,272.0,5.3,18.0,635.0,548.23,432.98
2016,3,26,14,15,489.5,260.0,5.4,18.0,609.5,514.65,406.8
2016,3,26,14,30,488.0,248.0,5.5,18.0,584.0,480.29,379.51
2016,3,26,14,45,519.5,222.0,5.6,18.0,561.5,448.65,353.9
2016,3,26,15,0,551.0,196.0,5.7,18.0,539.0,413.66,324.69
2016,3,26,15,15,556.5,179.0,5.7,17.5,505.0,372.99,290.57
2016,3,26,15,30,562.0,162.0,5.7,17.0,471.0,331.21,254.61
2016,3,26,15,45,548.5,150.0,5.75,17.0,430.0,287.12,215.98
2016,3,26,16,0,535.0,138.0,5.8,17.0,389.0,243.91,177.88
2016,3,26,16,15,474.0,131.5,5.7,16.5,335.0,197.27,139.52
2016,3,26,16,30,413.0,125.0,5.6,16.0,281.0,156.58,107.71
2016,3,26,16,45,375.5,112.0,5.6,15.5,238.0,118.73,79.75
2016,3,26,17,0,338.0,99.0,5.6,15.0,195.0,84.77,58.85
2016,3,26,17,15,291.0,82.5,5.45,14.5,152.5,60.18,47.95
2016,3,26,17,30,244.0,66.0,5.3,14.0,110.0,49.33,38.01
2016,3,26,17,45,171.5,48.0,5.15,14.0,74.0,39.06,28.23
2016,3,26,18,0,99.0,30.0,5.0,14.0,38.0,24.94,13.45
2016,3,26,18,15,49.5,15.0,4.85,13.5,19.0,14.74,0.0
2016,3,26,18,30,0.0,0.0,4.7,13.0,0.0,0.0,0.0
2016,3,26,18,45,0.0,0.0,4.55,13.0,0.0,0.0,0.0
2016,3,26,19,0,0.0,0.0,4.4,13.0,0.0,0.0,0.0
2016,3,26,19,15,0.0,0.0,4.35,13.0,0.0,0.0,0.0
2016,3,26,19,30,0.0,0.0,4.3,13.0,0.0,0.0,0.0
2016,3,26,19,45,0.0,0.0,4.25,13.0,0.0,0.0,0.0
2016,3,26,20,0,0.0,0.0,4.2,13.0,0.0,0.0,0.0
2016,3,26,20,15,0.0,0.0,4.15,13.0,0.0,0.0,0.0
2016,3,26,20,30,0.0,0.0,4.1,13.0,0.0,0.0,0.0
2016,3,26,20,45,0.0,0.0,4.1,13.0,0.0,0.0,0.0
2016,3,26,21,0,0.0,0.0,4.1,13.0,0.0,0.0,0.0
2016,3,26,21,15,0.0,0.0,4.1,12.5,0.0,0.0,0.0
2016,3,26,21,30,0.0,0.0,4.1,12.0,0.0,0.0,0.0
2016,3,26,21,45,0.0,0.0,4.1,12.0,0.0,0.0,0.0
2016,3,26,22,0,0.0,0.0,4.1,12.0,0.0,0.0,0.0
2016,3,26,22,15,0.0,0.0,4.1,12.0,0.0,0.0,0.0
2016,3,26,22,30,0.0,0.0,4.1,12.0,0.0,0.0,0.0
2016,3,26,22,45,0.0,0.0,4.1,12.0,0.0,0.0,0.0
2016,3,26,23,0,0.0,0.0,4.1,12.0,0.0,0.0,0.0
2016,3,26,23,15,0.0,0.0,4.1,12.0,0.0,0.0,0.0
2016,3,26,23,30,0.0,0.0,4.1,12.0,0.0,0.0,0.0
2016,3,26,23,45,0.0,0.0,4.2,12.0,0.0,0.0,0.0
2016,3,27,0,0,0.0,0.0,4.3,12.0,0.0,0.0,0.0
2016,3,27,0,15,0.0,0.0,4.3,12.0,0.0,0.0,0.0
2016,3,27,0,30,0.0,0.0,4.3,12.0,0.0,0.0,0.0
2016,3,27,0,45,0.0,0.0,4.35,12.0,0.0,0.0,0.0
2016,3,27,1,0,0.0,0.0,4.4,12.0,0.0,0.0,0.0
2016,3,27,1,15,0.0,0.0,4.4,11.5,0.0,0.0,0.0
2016,3,27,1,30,0.0,0.0,4.4,11.0,0.0,0.0,0.0
2016,3,27,1,45,0.0,0.0,4.4,11.0,0.0,0.0,0.0
2016,3,27,2,0,0.0,0.0,4.4,11.0,0.0,0.0,0.0
2016,3,27,2,15,0.0,0.0,4.35,11.0,0.0,0.0,0.0
2016,3,27,2,30,0.0,0.0,4.3,11.0,0.0,0.0,0.0
2016,3,27,2,45,0.0,0.0,4.25,11.0,0.0,0.0,0.0
2016,3,27,3,0,0.0,0.0,4.2,11.0,0.0,0.0,0.0
2016,3,27,3,15,0.0,0.0,4.15,11.0,0.0,0.0,0.0
2016,3,27,3,30,0.0,0.0,4.1,11.0,0.0,0.0,0.0
2016,3,27,3,45,0.0,0.0,4.1,11.0,0.0,0.0,0.0
2016,3,27,4,0,0.0,0.0,4.1,11.0,0.0,0.0,0.0
2016,3,27,4,15,0.0,0.0,4.05,10.5,0.0,0.0,0.0
2016,3,27,4,30,0.0,0.0,4.0,10.0,0.0,0.0,0.0
2016,3,27,4,45,0.0,0.0,4.0,10.0,0.0,0.0,0.0
2016,3,27,5,0,0.0,0.0,4.0,10.0,0.0,0.0,0.0
2016,3,27,5,15,0.0,0.0,4.0,10.0,0.0,0.0,0.0
2016,3,27,5,30,0.0,0.0,4.0,10.0,0.0,0.0,0.0
2016,3,27,5,45,0.0,0.0,4.05,10.5,0.0,0.0,0.0
2016,3,27,6,0,0.0,0.0,4.1,11.0,0.0,0.0,0.0
2016,3,27,6,15,128.0,14.5,4.25,11.0,25.0,52.47,0.0
2016,3,27,6,30,256.0,29.0,4.4,11.0,50.0,140.1,96.83
2016,3,27,6,45,365.5,40.5,4.55,11.5,95.5,207.47,162.98
2016,3,27,7,0,475.0,52.0,4.7,12.0,141.0,285.05,232.02
2016,3,27,7,15,545.5,60.0,4.7,12.0,193.0,348.99,289.43
2016,3,27,7,30,616.0,68.0,4.7,12.0,245.0,417.97,349.56
2016,3,27,7,45,656.0,76.0,4.7,12.5,297.0,474.16,396.83
2016,3,27,8,0,696.0,84.0,4.7,13.0,349.0,531.94,443.79
2016,3,27,8,15,677.5,94.0,4.8,13.0,382.0,555.63,462.98
2016,3,27,8,30,659.0,104.0,4.9,13.0,415.0,576.11,479.07
2016,3,27,8,45,549.5,152.5,5.0,13.5,429.5,567.88,468.96
2016,3,27,9,0,440.0,201.0,5.1,14.0,444.0,554.59,454.43
2016,3,27,9,15,427.0,223.0,5.25,14.0,474.5,577.68,471.46
2016,3,27,9,30,414.0,245.0,5.4,14.0,505.0,598.41,486.36
2016,3,27,9,45,450.0,247.5,5.55,14.5,545.5,635.52,514.31
2016,3,27,10,0,486.0,250.0,5.7,15.0,586.0,672.22,541.6
2016,3,27,10,15,533.0,246.0,5.8,15.0,628.5,710.42,571.09
2016,3,27,10,30,580.0,242.0,5.9,15.0,671.0,747.71,599.71
2016,3,27,10,45,577.0,253.5,6.0,15.0,692.5,757.64,606.36
2016,3,27,11,0,574.0,265.0,6.1,15.0,714.0,765.27,611.43
2016,3,27,11,15,743.0,194.0,6.1,15.0,786.5,833.39,665.61
2016,3,27,11,30,912.0,123.0,6.1,15.0,859.0,891.29,707.73
2016,3,27,11,45,913.5,124.0,6.15,15.0,867.5,884.37,702.25
2016,3,27,12,0,915.0,125.0,6.2,15.0,876.0,874.32,694.91
2016,3,27,12,15,916.0,125.0,6.2,15.0,876.5,859.81,684.16
2016,3,27,12,30,917.0,125.0,6.2,15.0,877.0,842.3,671.29
2016,3,27,12,45,917.0,123.5,6.25,15.0,870.0,819.66,654.89
2016,3,27,13,0,917.0,122.0,6.3,15.0,863.0,794.23,636.43
2016,3,27,13,15,699.5,209.5,6.4,15.0,768.5,696.52,559.59
2016,3,27,13,30,482.0,297.0,6.5,15.0,674.0,607.07,486.3
2016,3,27,13,45,543.5,265.0,6.6,15.0,677.5,597.7,480.29
2016,3,27,14,0,605.0,233.0,6.7,15.0,681.0,583.14,469.48
2016,3,27,14,15,540.5,244.0,6.8,15.0,632.0,530.57,426.77
2016,3,27,14,30,476.0,255.0,6.9,15.0,583.0,481.71,386.77
2016,3,27,14,45,535.5,218.5,7.0,15.0,569.0,454.82,364.59
2016,3,27,15,0,595.0,182.0,7.1,15.0,555.0,421.97,336.4
2016,3,27,15,15,533.5,187.0,7.15,14.5,504.5,372.62,295.02
2016,3,27,15,30,472.0,192.0,7.2,14.0,454.0,327.87,257.27
2016,3,27,15,45,431.5,181.5,7.25,14.0,405.0,281.26,217.32
2016,3,27,16,0,391.0,171.0,7.3,14.0,356.0,238.31,180.63
2016,3,27,16,15,347.5,157.0,7.25,13.5,307.5,200.02,148.85
2016,3,27,16,30,304.0,143.0,7.2,13.0,259.0,161.77,118.25
2016,3,27,16,45,260.0,129.5,7.15,12.5,218.5,128.22,93.28
2016,3,27,17,0,216.0,116.0,7.1,12.0,178.0,99.06,74.15
2016,3,27,17,15,184.0,94.5,7.1,11.5,140.0,73.22,60.23
2016,3,27,17,30,152.0,73.0,7.1,11.0,102.0,57.77,46.03
2016,3,27,17,45,101.5,52.0,7.1,11.0,68.5,44.22,33.16
2016,3,27,18,0,51.0,31.0,7.1,11.0,35.0,27.15,15.81
2016,3,27,18,15,25.5,15.5,7.15,11.0,17.5,15.24,0.0
2016,3,27,18,30,0.0,0.0,7.2,11.0,0.0,0.0,0.0
2016,3,27,18,45,0.0,0.0,7.3,11.0,0.0,0.0,0.0
2016,3,27,19,0,0.0,0.0,7.4,11.0,0.0,0.0,0.0
2016,3,27,19,15,0.0,0.0,7.35,11.0,0.0,0.0,0.0
2016,3,27,19,30,0.0,0.0,7.3,11.0,0.0,0.0,0.0
2016,3,27,19,45,0.0,0.0,7.3,11.0,0.0,0.0,0.0
2016,3,27,20,0,0.0,0.0,7.3,11.0,0.0,0.0,0.0
2016,3,27,20,15,0.0,0.0,7.3,11.0,0.0,0.0,0.0
2016,3,27,20,30,0.0,0.0,7.3,11.0,0.0,0.0,0.0
2016,3,27,20,45,0.0,0.0,7.3,11.0,0.0,0.0,0.0
2016,3,27,21,0,0.0,0.0,7.3,11.0,0.0,0.0,0.0
2016,3,27,21,15,0.0,0.0,7.3,11.0,0.0,0.0,0.0
2016,3,27,21,30,0.0,0.0,7.3,11.0,0.0,0.0,0.0
2016,3,27,21,45,0.0,0.0,7.35,11.0,0.0,0.0,0.0
2016,3,27,22,0,0.0,0.0,7.4,11.0,0.0,0.0,0.0
2016,3,27,22,15,0.0,0.0,7.4,10.5,0.0,0.0,0.0
2016,3,27,22,30,0.0,0.0,7.4,10.0,0.0,0.0,0.0
2016,3,27,22,45,0.0,0.0,7.4,10.0,0.0,0.0,0.0
2016,3,27,23,0,0.0,0.0,7.4,10.0,0.0,0.0,0.0
2016,3,27,23,15,0.0,0.0,7.35,10.0,0.0,0.0,0.0
2016,3,27,23,30,0.0,0.0,7.3,10.0,0.0,0.0,0.0
2016,3,27,23,45,0.0,0.0,7.3,10.0,0.0,0.0,0.0
2016,3,28,0,0,0.0,0.0,7.3,10.0,0.0,0.0,0.0
2016,3,28,0,15,0.0,0.0,7.4,9.5,0.0,0.0,0.0
2016,3,28,0,30,0.0,0.0,7.5,9.0,0.0,0.0,0.0
2016,3,28,0,45,0.0,0.0,7.65,9.0,0.0,0.0,0.0
2016,3,28,1,0,0.0,0.0,7.8,9.0,0.0,0.0,0.0
2016,3,28,1,15,0.0,0.0,8.0,9.0,0.0,0.0,0.0
2016,3,28,1,30,0.0,0.0,8.2,9.0,0.0,0.0,0.0
2016,3,28,1,45,0.0,0.0,8.4,9.0,0.0,0.0,0.0
2016,3,28,2,0,0.0,0.0,8.6,9.0,0.0,0.0,0.0
2016,3,28,2,15,0.0,0.0,8.7,9.0,0.0,0.0,0.0
2016,3,28,2,30,0.0,0.0,8.8,9.0,0.0,0.0,0.0
2016,3,28,2,45,0.0,0.0,8.9,9.0,0.0,0.0,0.0
2016,3,28,3,0,0.0,0.0,9.0,9.0,0.0,0.0,0.0
2016,3,28,3,15,0.0,0.0,9.0,9.0,0.0,0.0,0.0
2016,3,28,3,30,0.0,0.0,9.0,9.0,0.0,0.0,0.0
2016,3,28,3,45,0.0,0.0,9.0,9.0,0.0,0.0,0.0
2016,3,28,4,0,0.0,0.0,9.0,9.0,0.0,0.0,0.0
2016,3,28,4,15,0.0,0.0,8.9,8.5,0.0,0.0,0.0
2016,3,28,4,30,0.0,0.0,8.8,8.0,0.0,0.0,0.0
2016,3,28,4,45,0.0,0.0,8.7,8.0,0.0,0.0,0.0
2016,3,28,5,0,0.0,0.0,8.6,8.0,0.0,0.0,0.0
2016,3,28,5,15,0.0,0.0,8.55,8.0,0.0,0.0,0.0
2016,3,28,5,30,0.0,0.0,8.5,8.0,0.0,0.0,0.0
2016,3,28,5,45,0.0,0.0,8.45,8.5,0.0,0.0,0.0
2016,3,28,6,0,0.0,0.0,8.4,9.0,0.0,0.0,0.0
2016,3,28,6,15,167.0,14.5,8.5,9.0,29.0,76.28,0.0
2016,3,28,6,30,334.0,29.0,8.6,9.0,58.0,168.68,121.58
2016,3,28,6,45,451.5,38.0,8.7,9.5,107.0,240.6,192.41
2016,3,28,7,0,569.0,47.0,8.8,10.0,156.0,323.26,267.59
2016,3,28,7,15,634.0,53.5,8.75,10.0,209.5,387.06,326.67
2016,3,28,7,30,699.0,60.0,8.7,10.0,263.0,452.97,386.05
2016,3,28,7,45,742.5,64.5,8.7,10.5,317.5,510.85,436.36
2016,3,28,8,0,786.0,69.0,8.7,11.0,372.0,570.37,486.44
2016,3,28,8,15,815.0,72.5,8.6,11.0,424.5,620.58,528.3
2016,3,28,8,30,844.0,76.0,8.5,11.0,477.0,670.61,568.57
2016,3,28,8,45,865.0,78.5,8.4,11.5,526.0,709.12,596.54
2016,3,28,9,0,886.0,81.0,8.3,12.0,575.0,750.45,626.33
2016,3,28,9,15,698.0,147.5,8.25,12.0,555.5,708.18,590.55
2016,3,28,9,30,510.0,214.0,8.2,12.0,536.0,642.35,532.72
2016,3,28,9,45,542.5,217.0,8.15,12.0,577.5,679.19,561.72
